"Item_Identifier,Outlet_Identifier,Item_Outlet_Sales",Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
"NCQ38,OUT027,",NCQ38,OUT027,2593.0690666666674
"FDV12,OUT027,",FDV12,OUT027,3174.8007199999997
"FDE52,OUT017,",FDE52,OUT017,1336.7488533333335
"FDG20,OUT027,",FDG20,OUT027,4831.9325333333345
"FDV16,OUT027,",FDV16,OUT027,2287.8663466666667
"FDI32,OUT017,",FDI32,OUT017,1688.6907333333331
"FDJ32,OUT049,",FDJ32,OUT049,1308.03068
"FDN39,OUT018,",FDN39,OUT018,2222.4404
"FDY34,OUT017,",FDY34,OUT017,2616.2832933333334
"FDC14,OUT035,",FDC14,OUT035,2109.3431733333337
"FDA55,OUT017,",FDA55,OUT017,4107.764066666666
"FDZ50,OUT010,",FDZ50,OUT010,387.4068266666667
"DRG13,OUT049,",DRG13,OUT049,2528.3976933333333
"FDP01,OUT013,",FDP01,OUT013,2065.2672133333335
"NCG54,OUT017,",NCG54,OUT017,3634.113946666667
"FDM13,OUT045,",FDM13,OUT045,2287.8663466666667
"NCO18,OUT027,",NCO18,OUT027,4168.351866666667
"NCW41,OUT013,",NCW41,OUT013,2469.0083333333337
"FDM52,OUT027,",FDM52,OUT027,3084.1187599999994
"NCF55,OUT035,",NCF55,OUT035,2022.1233733333333
"FDT09,OUT046,",FDT09,OUT046,1820.6522933333333
"NCM19,OUT035,",NCM19,OUT035,1823.4486533333331
"FDW12,OUT018,",FDW12,OUT018,1733.6988133333334
"FDP15,OUT019,",FDP15,OUT019,359.17690666666664
"FDK36,OUT045,",FDK36,OUT045,1146.1968933333335
"FDZ25,OUT035,",FDZ25,OUT035,2328.6576933333336
"NCW06,OUT049,",NCW06,OUT049,3536.907146666666
"FDW60,OUT046,",FDW60,OUT046,2527.1992533333337
"DRC49,OUT013,",DRC49,OUT013,2766.8872533333333
"NCT17,OUT035,",NCT17,OUT035,3043.3274133333334
"NCN06,OUT018,",NCN06,OUT018,1925.5379866666667
"FDC45,OUT013,",FDC45,OUT013,2356.621293333333
"DRJ47,OUT019,",DRJ47,OUT019,387.00734666666665
"NCF06,OUT045,",NCF06,OUT045,3725.5948666666663
"FDE21,OUT010,",FDE21,OUT010,318.1636266666667
"DRG27,OUT013,",DRG27,OUT013,1394.8509999999999
"FDW40,OUT049,",FDW40,OUT049,2378.9921733333335
"NCO53,OUT046,",NCO53,OUT046,2905.1073333333334
"FDE23,OUT049,",FDE23,OUT049,1616.6067866666667
"FDQ16,OUT046,",FDQ16,OUT046,1816.4799466666666
"FDS26,OUT045,",FDS26,OUT045,4418.071253333333
"FDZ13,OUT010,",FDZ13,OUT010,185.89136000000002
"FDS14,OUT049,",FDS14,OUT049,2206.59436
"FDC10,OUT045,",FDC10,OUT045,1839.516626666667
"FDY16,OUT049,",FDY16,OUT049,2612.06656
"FDJ20,OUT035,",FDJ20,OUT035,2155.2389866666667
"FDV43,OUT035,",FDV43,OUT035,1382.245186666667
"FDZ32,OUT027,",FDZ32,OUT027,3249.1483866666667
"FDR23,OUT046,",FDR23,OUT046,2919.044746666667
"FDN24,OUT035,",FDN24,OUT035,1215.9283466666668
"FDE34,OUT027,",FDE34,OUT027,4314.25084
"FDU31,OUT013,",FDU31,OUT013,3322.120066666667
"FDW33,OUT018,",FDW33,OUT018,1574.7945466666667
"FDU26,OUT046,",FDU26,OUT046,2004.2799333333335
"FDE20,OUT027,",FDE20,OUT027,4340.927226666668
"NCW05,OUT035,",NCW05,OUT035,2665.3305599999994
"FDB22,OUT018,",FDB22,OUT018,1703.0276266666667
"FDO56,OUT046,",FDO56,OUT046,2469.0971066666666
"FDA19,OUT027,",FDA19,OUT027,3507.5675600000004
"DRI39,OUT045,",DRI39,OUT045,967.8956533333333
"FDH52,OUT018,",FDH52,OUT018,1671.69064
"FDZ50,OUT035,",FDZ50,OUT035,3245.952546666667
"NCN42,OUT035,",NCN42,OUT035,2487.517573333333
"FDB53,OUT013,",FDB53,OUT013,2040.8989333333336
"DRG11,OUT017,",DRG11,OUT017,2022.0346
"DRK11,OUT027,",DRK11,OUT027,3269.166773333333
"FDQ60,OUT017,",FDQ60,OUT017,2565.6824933333332
"FDT36,OUT017,",FDT36,OUT017,1093.3323733333334
"DRG25,OUT018,",DRG25,OUT018,2685.526493333333
"DRJ23,OUT046,",DRJ23,OUT046,2397.6345733333324
"FDG05,OUT035,",FDG05,OUT035,3026.9931199999996
"NCK06,OUT018,",NCK06,OUT018,1915.0183466666665
"FDU52,OUT017,",FDU52,OUT017,2497.060706666666
"FDW07,OUT018,",FDW07,OUT018,1382.2895733333332
"NCM17,OUT045,",NCM17,OUT045,1196.664533333333
"FDA22,OUT045,",FDA22,OUT045,2901.3344666666667
"NCA41,OUT018,",NCA41,OUT018,2312.234626666667
"FDF38,OUT035,",FDF38,OUT035,2106.102946666667
"FDH52,OUT046,",FDH52,OUT046,1587.2228133333333
"FDY58,OUT019,",FDY58,OUT019,510.97930666666673
"FDZ16,OUT045,",FDZ16,OUT045,3317.9033333333336
"NCM18,OUT017,",NCM18,OUT017,1120.8964933333334
"FDA22,OUT018,",FDA22,OUT018,1803.829746666667
"NCJ43,OUT035,",NCJ43,OUT035,3096.191933333333
"FDI34,OUT027,",FDI34,OUT027,3918.055453333333
"FDG56,OUT046,",FDG56,OUT046,2182.3148533333333
"FDS34,OUT046,",FDS34,OUT046,2112.5390133333335
"DRC01,OUT035,",DRC01,OUT035,1299.90792
"FDQ04,OUT035,",FDQ04,OUT035,1480.5616533333332
"FDK04,OUT035,",FDK04,OUT035,1585.8468266666666
"FDT51,OUT049,",FDT51,OUT049,2604.6096000000002
"FDV26,OUT017,",FDV26,OUT017,3151.408946666666
"FDS04,OUT049,",FDS04,OUT049,2336.114653333333
"FDW43,OUT018,",FDW43,OUT018,2573.1394533333328
"FDQ28,OUT010,",FDQ28,OUT010,243.63841333333326
"NCK06,OUT017,",NCK06,OUT017,1975.56176
"FDS23,OUT018,",FDS23,OUT018,2448.54608
"FDZ36,OUT019,",FDZ36,OUT019,408.1797866666667
"FDE56,OUT018,",FDE56,OUT018,1225.6490266666667
"FDW10,OUT027,",FDW10,OUT027,4036.035213333334
"NCN14,OUT045,",NCN14,OUT045,2207.2601599999994
"NCQ18,OUT045,",NCQ18,OUT045,2159.3225599999996
"FDW08,OUT017,",FDW08,OUT017,1389.92408
"FDU43,OUT035,",FDU43,OUT035,3003.55696
"FDR33,OUT010,",FDR33,OUT010,291.75356
"FDM24,OUT010,",FDM24,OUT010,262.05888
"NCZ05,OUT046,",NCZ05,OUT046,1982.3085333333333
"NCV41,OUT035,",NCV41,OUT035,2544.4656666666665
"FDV11,OUT018,",FDV11,OUT018,1953.05772
"NCY05,OUT035,",NCY05,OUT035,1925.4936000000002
"FDV44,OUT018,",FDV44,OUT018,2025.4967599999998
"FDW32,OUT049,",FDW32,OUT049,2167.71164
"NCU18,OUT027,",NCU18,OUT027,3658.9704800000004
"NCC43,OUT035,",NCC43,OUT035,3623.9050133333335
"FDW19,OUT013,",FDW19,OUT013,1799.2579199999998
"FDN31,OUT035,",FDN31,OUT035,2817.9319199999995
"FDI48,OUT045,",FDI48,OUT045,1237.7665866666669
"FDS24,OUT017,",FDS24,OUT017,1668.1840933333335
"FDF46,OUT049,",FDF46,OUT049,2588.2309200000004
"DRG23,OUT017,",DRG23,OUT017,2801.375693333334
"FDG14,OUT018,",FDG14,OUT018,2147.293773333333
"NCY30,OUT049,",NCY30,OUT049,2757.832373333333
"FDO28,OUT018,",FDO28,OUT018,1755.7145999999998
"DRD24,OUT035,",DRD24,OUT035,2431.590373333333
"FDI33,OUT049,",FDI33,OUT049,2458.5330799999997
"FDN32,OUT046,",FDN32,OUT046,2323.8195466666666
"FDR16,OUT045,",FDR16,OUT045,3287.764786666666
"FDF26,OUT046,",FDF26,OUT046,1967.2170666666666
"NCN29,OUT018,",NCN29,OUT018,1273.9417199999998
"FDE20,OUT045,",FDE20,OUT045,2375.70756
"FDA46,OUT046,",FDA46,OUT046,2537.408186666667
"FDU28,OUT045,",FDU28,OUT045,3169.785026666666
"FDQ48,OUT045,",FDQ48,OUT045,1685.5836666666664
"FDV36,OUT013,",FDV36,OUT013,1711.2391599999999
"FDR14,OUT018,",FDR14,OUT018,1477.54336
"FDP23,OUT017,",FDP23,OUT017,2956.595866666667
"FDP56,OUT013,",FDP56,OUT013,1222.5863466666667
"FDK48,OUT010,",FDK48,OUT010,235.87074666666663
"FDR48,OUT046,",FDR48,OUT046,2468.608853333333
"NCY29,OUT049,",NCY29,OUT049,1237.3227200000001
"FDM22,OUT018,",FDM22,OUT018,1054.76036
"DRJ01,OUT013,",DRJ01,OUT013,2903.243093333333
"FDZ43,OUT045,",FDZ43,OUT045,4423.44204
"FDV03,OUT035,",FDV03,OUT035,2497.7265066666664
"FDX11,OUT027,",FDX11,OUT027,4288.15148
"NCA41,OUT027,",NCA41,OUT027,4729.443719999999
"FDE38,OUT017,",FDE38,OUT017,2858.5901066666675
"FDI27,OUT018,",FDI27,OUT018,1636.8914933333335
"FDN32,OUT013,",FDN32,OUT013,2880.0732533333335
"NCN43,OUT017,",NCN43,OUT017,1950.3945199999996
"FDB47,OUT027,",FDB47,OUT027,4998.737626666667
"FDV03,OUT017,",FDV03,OUT017,2855.1723333333334
"NCN30,OUT045,",NCN30,OUT045,1923.9844533333337
"NCV54,OUT010,",NCV54,OUT010,277.41666666666663
"FDV07,OUT013,",FDV07,OUT013,1665.1658
"FDP07,OUT049,",FDP07,OUT049,3516.8443733333334
"FDK48,OUT018,",FDK48,OUT018,1537.73168
"FDM15,OUT019,",FDM15,OUT019,438.36272
"FDY19,OUT027,",FDY19,OUT027,3451.018946666666
"FDK46,OUT046,",FDK46,OUT046,3015.27504
"FDY11,OUT045,",FDY11,OUT045,1411.5403866666668
"FDH09,OUT046,",FDH09,OUT046,1037.2276266666665
"FDO08,OUT027,",FDO08,OUT027,4444.703253333334
"FDU14,OUT013,",FDU14,OUT013,3087.003893333333
"FDD22,OUT027,",FDD22,OUT027,3340.762466666666
"FDM27,OUT017,",FDM27,OUT017,2340.7308666666668
"FDL02,OUT027,",FDL02,OUT027,2890.63728
"NCA17,OUT035,",NCA17,OUT035,2953.9326666666666
"FDE38,OUT019,",FDE38,OUT019,452.38890666666674
"NCG07,OUT049,",NCG07,OUT049,3662.077546666666
"DRC27,OUT013,",DRC27,OUT013,3295.354906666667
"FDA27,OUT035,",FDA27,OUT035,3488.5256799999997
"FDW40,OUT045,",FDW40,OUT045,2144.364253333333
"DRI11,OUT013,",DRI11,OUT013,2631.3747599999997
"FDN50,OUT046,",FDN50,OUT046,1970.7236133333333
"FDR12,OUT046,",FDR12,OUT046,2683.5734800000005
"FDT34,OUT027,",FDT34,OUT027,3450.797013333334
"FDW11,OUT035,",FDW11,OUT035,2507.2252533333335
"NCO30,OUT027,",NCO30,OUT027,4289.571853333333
"FDZ34,OUT017,",FDZ34,OUT017,3292.8248666666664
"FDU45,OUT017,",FDU45,OUT017,1721.0486133333334
"NCD42,OUT035,",NCD42,OUT035,1996.2015599999997
"FDX25,OUT045,",FDX25,OUT045,2107.5677066666667
"NCR29,OUT046,",NCR29,OUT046,1500.0030133333335
"FDX43,OUT019,",FDX43,OUT019,405.4722000000001
"FDB04,OUT010,",FDB04,OUT010,377.6861466666667
"FDR49,OUT027,",FDR49,OUT027,3447.556786666667
"FDS39,OUT018,",FDS39,OUT018,1764.3256133333334
"FDW58,OUT045,",FDW58,OUT045,1377.1407199999999
"FDG22,OUT019,",FDG22,OUT019,219.714
"FDG31,OUT017,",FDG31,OUT017,1494.6322266666664
"NCV53,OUT027,",NCV53,OUT027,5008.902173333334
"DRJ37,OUT035,",DRJ37,OUT035,2111.4737333333333
"FDV07,OUT035,",FDV07,OUT035,1758.3777999999998
"FDW52,OUT018,",FDW52,OUT018,2181.69344
"FDT15,OUT045,",FDT15,OUT045,3335.613613333334
"FDD02,OUT018,",FDD02,OUT018,1679.4583066666669
"FDM16,OUT035,",FDM16,OUT035,1549.3165999999999
"NCE55,OUT046,",NCE55,OUT046,2411.8383066666665
"FDB57,OUT018,",FDB57,OUT018,2573.1394533333328
"FDQ04,OUT013,",FDQ04,OUT013,1334.0412666666668
"FDQ47,OUT019,",FDQ47,OUT019,146.07652000000002
"FDY14,OUT019,",FDY14,OUT019,463.8850533333334
"DRK37,OUT017,",DRK37,OUT017,2908.0368533333335
"FDO25,OUT017,",FDO25,OUT017,2812.8718400000002
"FDL57,OUT046,",FDL57,OUT046,2873.370866666666
"NCK29,OUT018,",NCK29,OUT018,1707.5994533333333
"FDK46,OUT027,",FDK46,OUT027,5225.997359999999
"NCB43,OUT010,",NCB43,OUT010,476.9347333333333
"DRE01,OUT027,",DRE01,OUT027,3790.8876533333328
"FDC46,OUT018,",FDC46,OUT018,2666.972866666666
"FDQ23,OUT045,",FDQ23,OUT045,1747.99132
"FDX38,OUT049,",FDX38,OUT049,1903.8772933333332
"FDG60,OUT018,",FDG60,OUT018,1860.0676533333333
"FDW55,OUT017,",FDW55,OUT017,4387.533226666666
"FDP39,OUT013,",FDP39,OUT013,1830.4173599999997
"FDB20,OUT018,",FDB20,OUT018,1312.9576
"FDV21,OUT017,",FDV21,OUT017,1876.135626666667
"FDZ02,OUT013,",FDZ02,OUT013,1843.2894933333334
"FDP19,OUT027,",FDP19,OUT027,3496.4708933333336
"FDA38,OUT035,",FDA38,OUT035,3586.39828
"FDH22,OUT045,",FDH22,OUT045,2247.163773333333
"DRM11,OUT045,",DRM11,OUT045,3195.1298133333325
"FDO12,OUT027,",FDO12,OUT027,3629.897213333333
"FDT14,OUT049,",FDT14,OUT049,1942.00544
"FDW34,OUT010,",FDW34,OUT010,450.65782666666667
"FDG04,OUT027,",FDG04,OUT027,4116.552626666667
"FDW59,OUT018,",FDW59,OUT018,2102.5520133333334
"FDR33,OUT018,",FDR33,OUT018,1653.4921066666668
"FDP32,OUT013,",FDP32,OUT013,1850.435746666667
"FDL13,OUT027,",FDL13,OUT027,5556.101000000001
"FDD22,OUT013,",FDD22,OUT013,2380.235
"FDV40,OUT027,",FDV40,OUT027,1865.4828266666666
"NCD55,OUT046,",NCD55,OUT046,1677.3277466666668
"FDQ20,OUT010,",FDQ20,OUT010,300.7640533333333
"FDD28,OUT045,",FDD28,OUT045,1095.9955733333336
"FDC39,OUT045,",FDC39,OUT045,3616.5812133333334
"NCR17,OUT049,",NCR17,OUT049,1987.14668
"DRO35,OUT018,",DRO35,OUT018,2357.020773333333
"FDF40,OUT049,",FDF40,OUT049,2586.721773333333
"FDR31,OUT018,",FDR31,OUT018,1718.7405066666665
"NCQ41,OUT017,",NCQ41,OUT017,3223.981146666667
"FDP38,OUT046,",FDP38,OUT046,1555.4419599999999
"NCU54,OUT027,",NCU54,OUT027,4963.760933333334
"FDG22,OUT018,",FDG22,OUT018,1123.47092
"DRK59,OUT013,",DRK59,OUT013,2794.9396266666663
"FDC37,OUT046,",FDC37,OUT046,1904.72064
"NCO42,OUT013,",NCO42,OUT013,2450.0996133333333
"NCT42,OUT017,",NCT42,OUT017,2653.2573866666667
"FDX27,OUT035,",FDX27,OUT035,3056.55464
"FDV40,OUT018,",FDV40,OUT018,1379.2712800000002
"FDT45,OUT027,",FDT45,OUT027,1584.7815466666666
"FDS47,OUT019,",FDS47,OUT019,350.12202666666667
"FDR45,OUT035,",FDR45,OUT035,4061.64632
"FDB03,OUT045,",FDB03,OUT045,3481.3794266666664
"FDO49,OUT035,",FDO49,OUT035,1768.7198933333336
"FDU60,OUT027,",FDU60,OUT027,4329.031599999999
"FDB26,OUT018,",FDB26,OUT018,1200.7481066666667
"FDB46,OUT017,",FDB46,OUT017,3162.860706666667
"FDQ37,OUT019,",FDQ37,OUT019,495.84345333333334
"FDN03,OUT017,",FDN03,OUT017,3521.904453333334
"NCX30,OUT045,",NCX30,OUT045,3283.503666666668
"FDK32,OUT019,",FDK32,OUT019,335.9182933333334
"DRM47,OUT013,",DRM47,OUT013,2794.9396266666668
"NCO02,OUT046,",NCO02,OUT046,1722.1138933333336
"FDP04,OUT013,",FDP04,OUT013,1412.3837333333333
"NCO43,OUT049,",NCO43,OUT049,2329.3678800000002
"FDD59,OUT013,",FDD59,OUT013,1947.9088666666669
"FDQ10,OUT017,",FDQ10,OUT017,3483.5099866666665
"FDW45,OUT035,",FDW45,OUT035,3117.9857866666666
"NCK30,OUT049,",NCK30,OUT049,3854.760066666667
"FDU31,OUT018,",FDU31,OUT018,2437.0943199999997
"NCQ17,OUT019,",NCQ17,OUT019,378.57388000000003
"FDN01,OUT017,",FDN01,OUT017,2362.5691066666664
"FDZ19,OUT049,",FDZ19,OUT049,2480.5932533333335
"DRG37,OUT017,",DRG37,OUT017,2561.59892
"FDE32,OUT045,",FDE32,OUT045,1173.6278533333332
"FDO34,OUT049,",FDO34,OUT049,2602.8341333333333
"FDM04,OUT019,",FDM04,OUT019,302.40636
"FDZ25,OUT049,",FDZ25,OUT049,2197.583866666667
"FDU08,OUT049,",FDU08,OUT049,2008.7629866666668
"NCW30,OUT045,",NCW30,OUT045,3771.268746666666
"NCM18,OUT013,",NCM18,OUT013,1638.5338000000004
"FDS22,OUT035,",FDS22,OUT035,1508.8359599999997
"NCH18,OUT017,",NCH18,OUT017,4079.8448533333335
"FDC23,OUT013,",FDC23,OUT013,2380.63448
"FDY46,OUT013,",FDY46,OUT013,3112.2599066666667
"NCU06,OUT046,",NCU06,OUT046,3000.671826666666
"FDX57,OUT045,",FDX57,OUT045,1437.2846533333332
"FDX36,OUT027,",FDX36,OUT027,4288.1514799999995
"FDL16,OUT045,",FDL16,OUT045,1279.2237333333333
"FDT16,OUT010,",FDT16,OUT010,272.93361333333337
"FDN16,OUT018,",FDN16,OUT018,1879.8641066666669
"FDC03,OUT046,",FDC03,OUT046,3420.8360133333326
"DRF60,OUT013,",DRF60,OUT013,3402.3267733333337
"FDS27,OUT027,",FDS27,OUT027,5188.17992
"FDP33,OUT010,",FDP33,OUT010,558.33988
"FDJ36,OUT018,",FDJ36,OUT018,1522.773373333333
"NCR42,OUT013,",NCR42,OUT013,1672.0457333333331
"FDV14,OUT017,",FDV14,OUT017,1018.80716
"NCP42,OUT035,",NCP42,OUT035,3457.987653333334
"FDB50,OUT027,",FDB50,OUT027,3350.70508
"NCC30,OUT027,",NCC30,OUT027,4168.351866666667
"FDA23,OUT018,",FDA23,OUT018,1504.6636133333336
"FDW16,OUT017,",FDW16,OUT017,1470.9741333333332
"FDQ52,OUT010,",FDQ52,OUT010,512.0445866666666
"FDB58,OUT049,",FDB58,OUT049,1967.70532
"NCP29,OUT049,",NCP29,OUT049,1904.1880000000003
"NCM05,OUT045,",NCM05,OUT045,3458.653453333334
"FDO25,OUT013,",FDO25,OUT013,3189.847800000001
"NCM54,OUT046,",NCM54,OUT046,1787.051586666667
"NCL54,OUT046,",NCL54,OUT046,2389.378653333333
"FDL39,OUT010,",FDL39,OUT010,471.43078666666673
"FDF53,OUT018,",FDF53,OUT018,2157.7246400000004
"NCQ42,OUT035,",NCQ42,OUT035,1749.5004666666669
"FDF58,OUT013,",FDF58,OUT013,1724.8658666666668
"FDZ04,OUT035,",FDZ04,OUT035,1585.8468266666666
"FDE26,OUT019,",FDE26,OUT019,373.7357333333333
"FDS60,OUT017,",FDS60,OUT017,2497.01632
"FDV58,OUT017,",FDV58,OUT017,3159.8424133333333
"FDM04,OUT045,",FDM04,OUT045,1202.2128666666665
"FDE08,OUT035,",FDE08,OUT035,2477.04232
"NCB43,OUT049,",NCB43,OUT049,2598.839333333334
"FDU11,OUT010,",FDU11,OUT010,420.82998666666657
"FDF22,OUT019,",FDF22,OUT019,412.17458666666664
"FDE24,OUT013,",FDE24,OUT013,2342.5507199999997
"DRJ49,OUT046,",DRJ49,OUT046,1985.459986666667
"NCQ53,OUT035,",NCQ53,OUT035,3391.8515199999997
"NCL41,OUT013,",NCL41,OUT013,1510.5670400000001
"FDR22,OUT013,",FDR22,OUT013,2054.4368666666664
"FDH04,OUT035,",FDH04,OUT035,2275.0386
"DRH15,OUT045,",DRH15,OUT045,977.0836933333335
"FDY40,OUT049,",FDY40,OUT049,1749.5448533333333
"NCI17,OUT035,",NCI17,OUT035,1963.1778799999997
"NCC18,OUT013,",NCC18,OUT013,2808.07808
"FDY28,OUT027,",FDY28,OUT027,4053.612333333333
"FDB45,OUT027,",FDB45,OUT027,3360.82524
"NCL30,OUT018,",NCL30,OUT018,1728.8162799999998
"FDM10,OUT017,",FDM10,OUT017,3351.2821066666666
"FDH22,OUT027,",FDH22,OUT027,3959.068733333334
"NCZ53,OUT017,",NCZ53,OUT017,2951.447013333333
"NCI18,OUT013,",NCI18,OUT013,3642.1923200000006
"FDH14,OUT027,",FDH14,OUT027,3420.924786666667
"FDR36,OUT027,",FDR36,OUT027,3174.8007199999997
"FDW01,OUT045,",FDW01,OUT045,2501.499373333333
"FDK02,OUT027,",FDK02,OUT027,3717.2057866666664
"FDJ02,OUT018,",FDJ02,OUT018,1880.7962266666664
"FDU55,OUT013,",FDU55,OUT013,3520.9279466666662
"NCV18,OUT027,",NCV18,OUT027,2348.80924
"FDH14,OUT018,",FDH14,OUT018,1802.9864
"FDZ37,OUT045,",FDZ37,OUT045,1795.4850533333333
"FDX49,OUT049,",FDX49,OUT049,2229.0096266666665
"NCD43,OUT046,",NCD43,OUT046,1985.9038533333335
"FDZ07,OUT013,",FDZ07,OUT013,1490.1491733333337
"FDK43,OUT035,",FDK43,OUT035,2497.7265066666664
"FDR32,OUT018,",FDR32,OUT018,2243.5240666666664
"FDT39,OUT013,",FDT39,OUT013,2281.7409866666662
"NCV54,OUT017,",NCV54,OUT017,1987.634933333333
"FDF38,OUT018,",FDF38,OUT018,1263.6440133333335
"FDV60,OUT046,",FDV60,OUT046,2593.9124133333335
"FDH44,OUT027,",FDH44,OUT027,3887.1623333333337
"FDS21,OUT046,",FDS21,OUT046,1916.5274933333333
"NCL41,OUT045,",NCL41,OUT045,851.0699466666667
"FDM46,OUT017,",FDM46,OUT017,1306.6103066666665
"FDU27,OUT045,",FDU27,OUT045,1691.26516
"NCJ54,OUT017,",NCJ54,OUT017,3865.2353200000002
"DRG51,OUT018,",DRG51,OUT018,2424.04464
"NCA29,OUT019,",NCA29,OUT019,348.96797333333336
"FDR47,OUT045,",FDR47,OUT045,3029.12368
"NCL19,OUT027,",NCL19,OUT027,2886.7756400000007
"DRG01,OUT049,",DRG01,OUT049,2031.4445733333332
"FDG10,OUT046,",FDG10,OUT046,1445.1410933333332
"NCV05,OUT049,",NCV05,OUT049,2060.4734533333335
"NCH18,OUT019,",NCH18,OUT019,441.29224000000005
"FDV14,OUT018,",FDV14,OUT018,1818.2554133333335
"DRJ23,OUT035,",DRJ23,OUT035,2601.4137600000004
"DRJ11,OUT046,",DRJ11,OUT046,2397.6345733333333
"FDZ03,OUT017,",FDZ03,OUT017,4141.054066666667
"FDI27,OUT010,",FDI27,OUT010,363.12732
"FDJ14,OUT018,",FDJ14,OUT018,1354.8586133333336
"FDU32,OUT017,",FDU32,OUT017,1693.9283599999997
"FDD47,OUT027,",FDD47,OUT027,3947.217493333334
"DRF36,OUT035,",DRF36,OUT035,2491.4236
"FDM21,OUT046,",FDM21,OUT046,3209.4667066666666
"FDV10,OUT018,",FDV10,OUT018,1117.9225866666666
"FDH60,OUT018,",FDH60,OUT018,2103.3065866666666
"FDX47,OUT010,",FDX47,OUT010,411.1536933333333
"FDT19,OUT019,",FDT19,OUT019,379.6391599999999
"FDO11,OUT045,",FDO11,OUT045,3325.360293333333
"FDH24,OUT027,",FDH24,OUT027,3629.897213333333
"FDL02,OUT018,",FDL02,OUT018,1948.3083466666665
"FDB02,OUT049,",FDB02,OUT049,2188.4402133333333
"FDA43,OUT046,",FDA43,OUT046,3070.181346666666
"FDG52,OUT045,",FDG52,OUT045,802.2002266666667
"DRC12,OUT013,",DRC12,OUT013,2921.352853333333
"FDY37,OUT018,",FDY37,OUT018,1880.7962266666666
"NCU18,OUT045,",NCU18,OUT045,2543.2228400000004
"FDU09,OUT035,",FDU09,OUT035,1634.5833866666665
"DRJ25,OUT027,",DRJ25,OUT027,2296.47736
"DRE12,OUT018,",DRE12,OUT018,1672.9778533333335
"DRL47,OUT017,",DRL47,OUT017,1837.34168
"DRK01,OUT046,",DRK01,OUT046,1726.9964266666668
"FDC22,OUT019,",FDC22,OUT019,358.02285333333333
"FDG44,OUT013,",FDG44,OUT013,1416.8224000000002
"FDW04,OUT035,",FDW04,OUT035,2498.5698533333334
"FDK09,OUT049,",FDK09,OUT049,3041.2412400000003
"NCN43,OUT035,",NCN43,OUT035,2300.20584
"FDG04,OUT049,",FDG04,OUT049,3389.3658666666674
"FDH32,OUT010,",FDH32,OUT010,314.61269333333337
"DRI47,OUT017,",DRI47,OUT017,2736.7930933333328
"DRE15,OUT013,",DRE15,OUT013,1278.6910933333334
"FDY11,OUT035,",FDY11,OUT035,1727.8397733333334
"FDO60,OUT049,",FDO60,OUT049,1885.5455999999997
"FDQ20,OUT018,",FDQ20,OUT018,1017.5199466666666
"FDO57,OUT027,",FDO57,OUT027,4207.900386666667
"FDT14,OUT019,",FDT14,OUT019,279.6360000000001
"FDA57,OUT049,",FDA57,OUT049,2439.1804933333337
"DRN35,OUT017,",DRN35,OUT017,1434.3995199999997
"FDJ03,OUT046,",FDJ03,OUT046,2120.04036
"FDX28,OUT017,",FDX28,OUT017,1673.28856
"DRE25,OUT045,",DRE25,OUT045,1183.1709866666667
"FDR09,OUT046,",FDR09,OUT046,2997.2096666666666
"FDB23,OUT035,",FDB23,OUT035,4172.080346666667
"FDO08,OUT045,",FDO08,OUT045,2336.2922000000003
"FDQ23,OUT049,",FDQ23,OUT049,1879.9084933333334
"FDW04,OUT013,",FDW04,OUT013,1951.72612
"DRK13,OUT010,",DRK13,OUT010,309.19752000000005
"NCL17,OUT027,",NCL17,OUT027,3455.457613333333
"FDY21,OUT035,",FDY21,OUT035,3243.5556666666666
"FDJ38,OUT027,",FDJ38,OUT027,3558.3015200000004
"FDA37,OUT019,",FDA37,OUT019,345.9940666666667
"FDV43,OUT013,",FDV43,OUT013,1093.7762400000001
"FDL36,OUT046,",FDL36,OUT046,2020.0372000000002
"FDD53,OUT045,",FDD53,OUT045,727.7194000000001
"FDZ19,OUT010,",FDZ19,OUT010,399.61315999999994
"FDV21,OUT045,",FDV21,OUT045,1783.6338133333336
"NCL54,OUT018,",NCL54,OUT018,2068.9956933333333
"DRI47,OUT027,",DRI47,OUT027,3734.2946533333325
"DRG03,OUT049,",DRG03,OUT049,2453.916866666667
"FDG21,OUT013,",FDG21,OUT013,2786.9056399999995
"FDW03,OUT018,",FDW03,OUT018,2247.0749999999994
"NCI55,OUT046,",NCI55,OUT046,1761.6624133333332
"DRC36,OUT019,",DRC36,OUT019,564.8647199999999
"FDH22,OUT017,",FDH22,OUT017,2183.9127733333335
"FDV20,OUT045,",FDV20,OUT045,2378.326373333333
"NCU41,OUT027,",NCU41,OUT027,4592.7327866666665
"FDN46,OUT027,",FDN46,OUT027,2270.4667733333335
"FDK50,OUT045,",FDK50,OUT045,2465.368626666667
"NCA05,OUT027,",NCA05,OUT027,4131.244613333333
"DRH01,OUT018,",DRH01,OUT018,2230.7850933333334
"FDT08,OUT018,",FDT08,OUT018,2072.857333333333
"FDM08,OUT018,",FDM08,OUT018,2768.884653333333
"FDZ07,OUT035,",FDZ07,OUT035,1480.0734
"FDS22,OUT017,",FDS22,OUT017,1046.593213333333
"FDV35,OUT027,",FDV35,OUT027,3816.63192
"FDI28,OUT010,",FDI28,OUT010,196.81048
"FDW58,OUT027,",FDW58,OUT027,2648.01976
